dat_yer,dst_num,dst_tye,dst_nam,dst_cou,sch_num,sch_nam,sch_cou,enr_k12,fre_k12,rpc_k12,lep_k12,spe_k12,enr_pk12,fre_pk12,rpc_pk12,lep_pk12,spe_pk12,eco_dev
03-04,0627,01,OKLEE,63,010,OKLEE EL.,63,59,16,17,0,5,61,16,17,0,7,01
03-04,0627,01,OKLEE,63,020,OKLEE SEC.,63,116,30,24,0,17,116,30,24,0,17,01
03-04,0628,01,PLUMMER,63,011,PLUMMER EL.,63,65,17,15,0,13,68,18,15,0,16,01
03-04,0628,01,PLUMMER,63,021,RED LAKE COUNTY CENTRAL MID.,63,112,39,36,3,17,112,39,36,3,17,01
03-04,0630,01,RED LAKE FALLS,63,010,J.A. HUGHES EL.,63,166,44,32,0,20,171,46,32,0,25,01
03-04,0630,01,RED LAKE FALLS,63,020,LAFAYETTE SEC.,63,220,46,27,1,21,220,46,27,1,21,01
03-04,0635,01,MILROY,64,001,MILROY EL.,64,64,11,7,0,5,64,11,7,0,5,08
03-04,0635,01,MILROY,64,002,MILROY JR.,64,20,1,3,0,1,20,1,3,0,1,08
03-04,0640,01,WABASSO,64,010,WABASSO EL.,64,121,22,29,0,17,122,22,29,0,18,08
03-04,0640,01,WABASSO,64,020,WABASSO SEC.,64,244,39,42,0,25,244,39,42,0,25,08
03-04,0640,01,WABASSO,64,030,VESTA EL.,64,20,0,0,0,0,21,0,0,0,1,08
03-04,0640,01,WABASSO,64,040,VESTA SEC.,64,13,2,0,0,1,13,2,0,0,1,08
03-04,0656,01,FARIBAULT,66,030,JEFFERSON EL.,66,570,193,82,107,59,570,193,82,107,59,10
03-04,0656,01,FARIBAULT,66,040,LINCOLN EL.,66,455,153,38,80,75,455,153,38,80,75,10
03-04,0656,01,FARIBAULT,66,045,ROOSEVELT EL.,66,570,222,58,157,60,570,222,58,157,60,10
03-04,0656,01,FARIBAULT,66,070,FARIBAULT MID.,66,946,220,74,105,163,946,220,74,105,163,10
03-04,0656,01,FARIBAULT,66,072,FARIBAULT TARGETED SERVICES,66,1,0,0,0,0,1,0,0,0,0,10
03-04,0656,01,FARIBAULT,66,080,FARIBAULT SR.,66,1261,261,87,93,155,1261,261,87,93,155,10
03-04,0656,01,FARIBAULT,66,081,FARIBAULT AREA LEARNING CTR.,66,173,45,16,15,37,173,45,16,15,37,10
03-04,0656,01,FARIBAULT,66,130,SPECIAL EDUCATION OFFICE,66,0,0,0,0,0,81,29,6,0,81,10
03-04,0659,01,NORTHFIELD,66,001,NORTHFIELD SR.,66,1263,71,51,25,136,1263,71,51,25,136,10
03-04,0659,01,NORTHFIELD,66,002,NORTHFIELD MID.,66,882,89,36,12,96,882,89,36,12,96,10
03-04,0659,01,NORTHFIELD,66,003,GREENVALE PARK EL.,66,419,66,27,0,56,419,66,27,0,56,10
03-04,0659,01,NORTHFIELD,66,004,LONGFELLOW EL.,66,179,30,7,22,15,211,34,8,22,47,10
03-04,0659,01,NORTHFIELD,66,007,BRIDGEWATER EL.,66,598,100,23,10,71,598,100,23,10,71,10
03-04,0659,01,NORTHFIELD,66,008,SIBLEY EL.,66,369,26,18,12,60,369,26,18,12,60,10
03-04,0659,01,NORTHFIELD,66,085,NORTHFIELD ALT. LEARNING PROGRAM,66,80,11,2,1,4,80,11,2,1,4,10
03-04,0671,01,HILLS-BEAVER CREEK,67,010,HILLS-BEAVER CREEK EL.,67,156,43,15,0,14,162,43,15,0,20,08
03-04,0671,01,HILLS-BEAVER CREEK,67,020,HILLS-BEAVER CREEK SEC.,67,149,25,21,0,8,149,25,21,0,8,08
03-04,0676,01,BADGER,68,010,BADGER EL.,68,115,30,29,0,9,117,30,29,0,11,01
03-04,0676,01,BADGER,68,020,BADGER SEC.,68,105,20,22,0,14,105,20,22,0,14,01
03-04,0682,01,ROSEAU,68,010,ROSEAU EL.,68,614,94,104,0,101,627,97,106,0,114,01
03-04,0682,01,ROSEAU,68,020,ROSEAU SEC.,68,706,79,63,0,86,706,79,63,0,86,01
03-04,0682,01,ROSEAU,68,030,MALUNG EL.,68,77,9,12,0,13,77,9,12,0,13,01
03-04,0682,01,ROSEAU,68,050,WANNASKA EL.,68,70,18,17,0,13,70,18,17,0,13,01
03-04,0690,01,WARROAD,68,010,WARROAD EL.,68,412,87,60,5,55,431,91,62,5,74,01
03-04,0690,01,WARROAD,68,020,ANGLE INLET EL.,39,8,0,0,0,0,8,0,0,0,0,01
03-04,0690,01,WARROAD,68,030,WARROAD SR.,68,466,69,37,8,57,466,69,37,8,57,01
03-04,0690,01,WARROAD,68,040,WARROAD MID.,68,403,68,47,14,57,403,68,47,14,57,01
03-04,0690,01,WARROAD,68,050,BORDER ALC,68,6,2,0,0,1,6,2,0,0,1,01
03-04,0695,01,CHISHOLM,69,101,VAUGHAN EL.,69,217,72,24,0,25,228,77,24,0,36,03
03-04,0695,01,CHISHOLM,69,301,CHISHOLM EL.,69,187,32,23,0,27,187,32,23,0,27,03
03-04,0695,01,CHISHOLM,69,302,CHISHOLM SEC.,69,358,56,24,0,43,358,56,24,0,43,03
03-04,0696,01,ELY,69,002,WASHINGTON EL.,69,298,62,24,0,44,305,63,24,0,51,03
03-04,0696,01,ELY,69,003,MEMORIAL SEC.,69,385,42,14,0,32,385,42,14,0,32,03
03-04,0698,01,FLOODWOOD,69,010,FLOODWOOD EL.,69,210,63,32,0,49,216,64,34,0,55,03
03-04,0698,01,FLOODWOOD,69,020,FLOODWOOD SEC.,69,211,60,28,0,40,211,60,28,0,40,03
03-04,0698,01,FLOODWOOD,69,030,FLOODWOOD ALTERNATIVE CENTER,69,7,5,0,0,0,7,5,0,0,0,03
03-04,0700,01,HERMANTOWN,69,010,HERMANTOWN EL.,69,533,46,25,0,37,533,46,25,0,37,03
03-04,0700,01,HERMANTOWN,69,015,HERMANTOWN MID.,69,790,62,45,0,94,790,62,45,0,94,03
03-04,0700,01,HERMANTOWN,69,020,HERMANTOWN SR.,69,643,29,30,0,74,643,29,30,0,74,03
03-04,0700,01,HERMANTOWN,69,025,HERMANTOWN EARLY CHILDHOOD,69,0,0,0,0,0,18,1,0,0,18,03
03-04,0701,01,HIBBING,69,140,GREENHAVEN EL.,69,347,112,23,0,45,347,112,23,0,45,03
03-04,0701,01,HIBBING,69,160,WASHINGTON EL.,69,353,129,37,4,63,353,129,37,4,63,03
03-04,0701,01,HIBBING,69,170,FAMILY RESOURCE CENTER,69,0,0,0,0,0,23,9,0,0,23,03
03-04,0701,01,HIBBING,69,310,LINCOLN EL.,69,576,158,59,2,81,576,158,59,2,81,03
03-04,0701,01,HIBBING,69,350,HIBBING SR.,69,1388,226,100,0,116,1388,226,100,0,116,03
03-04,0701,01,HIBBING,69,360,MESABI ALC,69,36,7,1,0,0,36,7,1,0,0,03
03-04,0704,01,PROCTOR,69,001,PROCTOR SR.,69,633,52,49,0,59,633,52,49,0,59,03
03-04,0704,01,PROCTOR,69,002,PROCTOR AREA MID.,69,474,75,48,0,60,474,75,48,0,60,03
03-04,0704,01,PROCTOR,69,004,BAY VIEW EL.,69,459,66,54,1,60,468,66,54,1,69,03
03-04,0704,01,PROCTOR,69,006,PIKE LAKE EL.,69,149,24,4,0,17,149,24,4,0,17,03
03-04,0704,01,PROCTOR,69,007,CARIBOU LAKE EL.,69,138,13,3,1,13,140,13,3,1,15,03
03-04,0706,01,VIRGINIA,69,030,ROOSEVELT EL.,69,382,107,37,0,51,382,107,37,0,51,03
03-04,0706,01,VIRGINIA,69,090,VIRGINIA SEC.,69,831,127,41,0,74,831,127,41,0,74,03
03-04,0706,01,VIRGINIA,69,112,PARKVIEW EL,69,448,165,39,2,42,464,170,40,2,58,03
03-04,0707,01,NETT LAKE,69,001,NETT LAKE EL.,69,76,48,5,0,14,77,49,5,0,15,03
03-04,0709,01,DULUTH,69,081,MERRITT CREEK ACADEMY,69,101,92,4,0,82,101,92,4,0,82,03
03-04,0709,01,DULUTH,69,110,ALTERNATIVE PROGRAMS,69,55,39,6,0,17,55,39,6,0,17,03
03-04,0709,01,DULUTH,69,210,CENTRAL SEC.,69,1082,255,62,20,134,1082,255,62,20,134,03
03-04,0709,01,DULUTH,69,215,DENFELD SR.,69,1197,324,137,5,180,1197,324,137,5,180,03
03-04,0709,01,DULUTH,69,220,EAST SR.,69,1430,95,39,11,108,1430,95,39,11,108,03
03-04,0709,01,DULUTH,69,225,MORGAN PARK MID.,69,532,201,99,7,85,532,201,99,7,85,03
03-04,0709,01,DULUTH,69,320,ORDEAN MID.,69,708,101,40,0,75,708,101,40,0,75,03
03-04,0709,01,DULUTH,69,335,WOODLAND MID.,69,767,157,51,2,73,767,157,51,2,73,03
03-04,0709,01,DULUTH,69,425,CHESTER PARK EL.,69,314,44,9,0,20,314,44,9,0,20,03
03-04,0709,01,DULUTH,69,435,CONGDON PARK EL.,69,492,40,12,0,34,492,40,12,0,34,03
03-04,0709,01,DULUTH,69,470,GRANT MAGNET EL.,69,243,156,18,0,52,243,156,18,0,52,03
03-04,0709,01,DULUTH,69,475,HOMECROFT EL.,69,353,45,32,0,18,353,45,32,0,18,03
03-04,0709,01,DULUTH,69,500,LAKEWOOD EL.,69,266,40,14,0,24,266,40,14,0,24,03
03-04,0709,01,DULUTH,69,510,LESTER PARK EL.,69,316,41,32,0,11,316,41,32,0,11,03
03-04,0709,01,DULUTH,69,515,LINCOLN PARK EL.,69,627,367,72,2,79,627,367,72,2,79,03
03-04,0709,01,DULUTH,69,520,LOWELL MUSIC MAGNET EL.,69,603,192,67,37,66,603,192,67,37,66,03
03-04,0709,01,DULUTH,69,525,LAURA MACARTHUR EL.,69,455,199,76,0,61,455,199,76,0,61,03
03-04,0709,01,DULUTH,69,540,NETTLETON MAGNET EL.,69,392,283,29,2,62,392,283,29,2,62,03
03-04,0709,01,DULUTH,69,550,PIEDMONT EL.,69,294,52,14,0,46,294,52,14,0,46,03
03-04,0709,01,DULUTH,69,560,ROCKRIDGE EL.,69,161,15,11,0,5,161,15,11,0,5,03
03-04,0709,01,DULUTH,69,565,STOWE EL.,69,437,154,63,0,52,437,154,63,0,52,03
03-04,0709,01,DULUTH,69,575,CHESTER CREEK ACADEMY,69,59,57,0,0,49,59,57,0,0,49,03
03-04,0709,01,DULUTH,69,580,WOODLAND HILLS ACADEMY,69,68,61,0,0,27,68,61,0,0,27,03
03-04,0709,01,DULUTH,69,581,CHISHOLM HOUSE PROGRAM,69,18,18,0,0,8,18,18,0,0,8,03
03-04,0709,01,DULUTH,69,605,ARROWHEAD JUVENILE CENTER,69,30,30,0,0,14,30,30,0,0,14,03
03-04,0709,01,DULUTH,69,610,SPECIAL ED. N.P.,69,1,0,0,0,1,1,0,0,0,1,03
03-04,0709,01,DULUTH,69,611,DULUTH ALC,69,112,25,0,0,8,112,25,0,0,8,03
03-04,0709,01,DULUTH,69,630,MILLER-DWAN CD,69,1,0,0,0,1,1,0,0,0,1,03
03-04,0709,01,DULUTH,69,640,MILLER-DWAN ADOC,69,17,0,0,0,9,17,0,0,0,9,03
03-04,0709,01,DULUTH,69,700,EARLY CHILDHOOD SPECIAL ED,69,0,0,0,0,0,121,1,0,0,121,03
03-04,0709,01,DULUTH,69,815,NORTH STAR MID. ALP.,69,7,0,0,0,3,7,0,0,0,3,03
03-04,0709,01,DULUTH,69,830,TEEN PARENT,69,13,11,1,0,5,13,11,1,0,5,03
03-04,0712,01,MOUNTAIN IRON-BUHL,69,001,MERRITT EL.,69,325,116,20,0,34,333,121,20,0,42,03
03-04,0712,01,MOUNTAIN IRON-BUHL,69,003,MOUNTAIN IRON-BUHL SEC.,69,271,69,22,0,39,271,69,22,0,39,03
03-04,0712,01,MOUNTAIN IRON-BUHL,69,010,IRON RANGE SCHOOL,69,61,61,0,0,48,61,61,0,0,48,03
03-04,0712,01,MOUNTAIN IRON-BUHL,69,060,BETHANY CRISIS SHELTER,69,2,0,0,0,0,2,0,0,0,0,03
03-04,0716,01,BELLE PLAINE,70,010,BELLE PLAINE EL.,70,718,56,27,14,83,718,56,27,14,83,11
03-04,0716,01,BELLE PLAINE,70,020,BELLE PLAINE SR.,70,419,27,17,7,42,419,27,17,7,42,11
03-04,0716,01,BELLE PLAINE,70,030,BELLE PLAINE JR.,70,230,14,13,6,23,230,14,13,6,23,11
03-04,0717,01,JORDAN,70,127,JORDAN SEC.,70,464,29,13,7,44,464,29,13,7,44,11
03-04,0717,01,JORDAN,70,128,JORDAN MID,70,433,59,26,17,45,433,59,26,17,45,11
03-04,0717,01,JORDAN,70,637,JORDAN EL.,70,577,74,45,34,49,590,76,45,34,62,11
03-04,0719,01,PRIOR LAKE-SAVAGE AREA SCHOOLS,70,009,POND EDGE EL.,70,207,0,0,3,13,226,0,0,3,32,11
03-04,0719,01,PRIOR LAKE-SAVAGE AREA SCHOOLS,70,010,WESTWOOD EL.,70,588,22,15,13,27,588,22,15,13,27,11
03-04,0719,01,PRIOR LAKE-SAVAGE AREA SCHOOLS,70,011,FIVE HAWKS EL.,70,592,14,22,14,35,592,14,22,14,35,11
03-04,0719,01,PRIOR LAKE-SAVAGE AREA SCHOOLS,70,012,GRAINWOOD EL.,70,465,35,12,11,43,465,35,12,11,43,11
03-04,0719,01,PRIOR LAKE-SAVAGE AREA SCHOOLS,70,014,GLENDALE EL.,70,661,26,17,54,44,661,26,17,54,44,11
03-04,0719,01,PRIOR LAKE-SAVAGE AREA SCHOOLS,70,016,OAKRIDGE ELEMENTARY,70,590,17,10,18,55,590,17,10,18,55,11
03-04,0719,01,PRIOR LAKE-SAVAGE AREA SCHOOLS,70,020,HIDDEN OAKS JR.,70,814,42,28,14,60,814,42,28,14,60,11
03-04,0719,01,PRIOR LAKE-SAVAGE AREA SCHOOLS,70,025,ANTHONY LOUIS CENTER,70,2,1,0,0,0,2,1,0,0,0,11
03-04,0719,01,PRIOR LAKE-SAVAGE AREA SCHOOLS,70,030,PRIOR LAKE SR.,70,1607,56,40,27,117,1607,56,40,27,117,11
03-04,0720,01,SHAKOPEE,70,083,SHAKOPEE SR.,70,983,145,55,60,84,983,145,55,60,84,11
03-04,0720,01,SHAKOPEE,70,084,SHAKOPEE JR.,70,1101,201,69,93,108,1101,201,69,93,108,11
03-04,0720,01,SHAKOPEE,70,860,SWEENEY EL.,70,704,154,51,141,60,704,154,51,141,60,11
03-04,0720,01,SHAKOPEE,70,861,SUN PATH EL.,70,737,156,57,86,94,737,156,57,86,94,11
03-04,0720,01,SHAKOPEE,70,862,PEARSON EL.,70,524,156,45,109,49,524,156,45,109,49,11
03-04,0720,01,SHAKOPEE,70,863,CENTRAL FAMILY CENTER,70,1,0,0,0,1,82,7,1,0,82,11
03-04,0720,01,SHAKOPEE,70,864,RED OAK EL.,70,762,75,36,93,65,762,75,36,93,65,11
03-04,0721,01,NEW PRAGUE AREA SCHOOLS,70,029,NEW PRAGUE SR.,70,947,34,25,1,61,947,34,25,1,61,11
03-04,0721,01,NEW PRAGUE AREA SCHOOLS,70,111,NEW PRAGUE MID.,70,662,27,24,0,52,662,27,24,0,52,11
03-04,0721,01,NEW PRAGUE AREA SCHOOLS,70,345,NEW PRAGUE INTERMEDIATE EL.,70,626,35,19,2,75,626,35,19,2,75,11
03-04,0721,01,NEW PRAGUE AREA SCHOOLS,70,651,NEW PRAGUE PRIMARY EL.,70,631,29,20,7,64,637,29,20,7,70,11
03-04,0726,01,BECKER,71,010,BECKER INTERMEDIATE EL.,71,557,50,24,2,78,557,50,24,2,78,07W
03-04,0726,01,BECKER,71,020,BECKER SR.,71,696,44,26,6,85,696,44,26,6,85,07W
03-04,0726,01,BECKER,71,030,BECKER MID.,71,558,38,28,3,74,558,38,28,3,74,07W
03-04,0726,01,BECKER,71,040,BECKER PRIMARY,71,610,36,26,1,63,644,36,26,1,97,07W
03-04,0727,01,BIG LAKE,71,010,INDEPENDENCE EL.,71,815,99,70,9,85,815,99,70,9,85,07W
03-04,0727,01,BIG LAKE,71,020,BIG LAKE SR.,71,761,85,53,5,100,761,85,53,5,100,07W
03-04,0727,01,BIG LAKE,71,030,BIG LAKE MID.,71,768,107,60,11,89,768,107,60,11,89,07W
03-04,0727,01,BIG LAKE,71,040,LIBERTY EL.,71,823,81,52,19,70,867,87,52,19,114,07W
03-04,0728,01,ELK RIVER,71,070,ROGERS EL.,27,911,33,29,34,77,917,33,29,34,83,07W
03-04,0728,01,ELK RIVER,71,110,PARKER EL.,71,589,26,18,7,63,593,26,18,7,67,07W
03-04,0728,01,ELK RIVER,71,200,ZIMMERMAN EL.,71,467,44,25,6,40,482,44,25,6,55,07W
03-04,0728,01,ELK RIVER,71,210,WESTWOOD ELEMENTARY,27,466,48,21,7,47,466,48,21,7,47,07W
03-04,0728,01,ELK RIVER,71,300,LINCOLN EL.,71,684,75,28,21,76,684,75,28,21,76,07W
03-04,0728,01,ELK RIVER,71,310,HANDKE FAMILY CNTR,71,0,0,0,0,0,117,0,0,0,117,07W
03-04,0728,01,ELK RIVER,71,330,ZIMMERMAN SEC.,71,798,87,47,8,110,798,87,47,8,110,07W
03-04,0728,01,ELK RIVER,71,340,ROGERS JR.,27,775,57,35,17,80,775,57,35,17,80,07W
03-04,0728,01,ELK RIVER,71,400,VANDENBERGE JR.,71,613,63,21,20,88,613,63,21,20,88,07W
03-04,0728,01,ELK RIVER,71,401,LEVEL 5,71,20,3,1,0,20,20,3,1,0,20,07W
03-04,0728,01,ELK RIVER,71,410,SALK JR.,71,591,29,12,4,69,591,29,12,4,69,07W
03-04,0728,01,ELK RIVER,71,500,ELK RIVER SR.,71,1988,88,46,36,235,1988,88,46,36,235,07W
03-04,0728,01,ELK RIVER,71,510,ROGERS SENIOR HIGH,27,643,41,23,5,67,643,41,23,5,67,07W
03-04,0728,01,ELK RIVER,71,600,IVAN SAND COMMUNITY SCHOOL,71,137,17,9,0,19,137,17,9,0,19,07W
03-04,0728,01,ELK RIVER,71,700,MEADOWVALE EL.,71,754,38,22,9,91,756,38,22,9,93,07W
03-04,0728,01,ELK RIVER,71,800,OTSEGO EL.,86,881,77,54,38,101,886,77,54,38,106,07W
03-04,0738,01,HOLDINGFORD,73,001,HOLDINGFORD EL.,73,528,99,53,0,49,536,101,53,0,57,07W
03-04,0738,01,HOLDINGFORD,73,002,HOLDINGFORD SEC.,73,539,81,53,0,52,539,81,53,0,52,07W
03-04,0739,01,KIMBALL,73,010,KIMBALL EL.,73,395,50,58,0,47,411,51,58,0,63,07W
03-04,0739,01,KIMBALL,73,020,KIMBALL SEC.,73,428,52,44,0,73,428,52,44,0,73,07W
03-04,0740,01,MELROSE,73,010,MELROSE EL.,73,614,164,51,108,90,647,165,51,108,123,07W
03-04,0740,01,MELROSE,73,030,MELROSE SEC.,73,846,142,65,56,68,846,142,65,56,68,07W
03-04,0741,01,PAYNESVILLE,73,001,PAYNESVILLE EL.,73,430,91,91,0,69,450,98,92,0,89,07W
03-04,0741,01,PAYNESVILLE,73,002,PAYNESVILLE MID.,73,262,51,30,3,39,262,51,30,3,39,07W
03-04,0741,01,PAYNESVILLE,73,020,PAYNESVILLE SR.,73,398,63,24,0,39,398,63,24,0,39,07W
03-04,0742,01,ST. CLOUD,73,012,SPECIAL ED. FACILITIES,73,47,5,0,0,34,47,5,0,0,34,07W
03-04,0742,01,ST. CLOUD,73,016,CLEARVIEW EL.,71,407,70,37,0,72,407,70,37,0,72,07W
03-04,0742,01,ST. CLOUD,73,025,KENNEDY EL.,73,357,58,60,1,62,357,58,60,1,62,07W
03-04,0742,01,ST. CLOUD,73,028,LINCOLN EL.,73,349,187,44,10,62,349,187,44,10,62,07W
03-04,0742,01,ST. CLOUD,73,029,ROOSEVELT-EARLY CHILDHOOD SP.,73,0,0,0,0,0,166,0,0,0,166,07W
03-04,0742,01,ST. CLOUD,73,031,MADISON EL.,73,620,234,77,26,127,620,234,77,26,127,07W
03-04,0742,01,ST. CLOUD,73,035,DISCOVERY COMMUNITY EL.,73,660,279,93,89,124,660,279,93,89,124,07W
03-04,0742,01,ST. CLOUD,73,036,TALAHI COMMUNITY EL.,71,741,326,59,115,133,741,326,59,115,133,07W
03-04,0742,01,ST. CLOUD,73,040,WESTWOOD EL.,73,601,157,65,60,90,601,157,65,60,90,07W
03-04,0742,01,ST. CLOUD,73,051,OAK HILL COMMUNITY EL.,73,889,134,63,32,115,889,134,63,32,115,07W
03-04,0742,01,ST. CLOUD,73,052,NORTH JR.,73,685,201,75,46,115,685,201,75,46,115,07W
03-04,0742,01,ST. CLOUD,73,054,SOUTH JR.,73,787,153,54,28,102,787,153,54,28,102,07W
03-04,0742,01,ST. CLOUD,73,057,APOLLO SR.,73,1407,296,126,90,240,1407,296,126,90,240,07W
03-04,0742,01,ST. CLOUD,73,059,TECHNICAL SR.,73,1635,263,84,71,206,1635,263,84,71,206,07W
03-04,0742,01,ST. CLOUD,73,065,ST CLOUD ALC,73,407,106,13,11,92,407,106,13,11,92,07W
03-04,0742,01,ST. CLOUD,73,072,ST. CLOUD CHILDREN'S HOME,73,74,23,2,0,69,74,23,2,0,69,07W
03-04,0742,60,CORRECTIONAL FACILITY-ST. CLOUD,73,001,CORRECTIONAL FACILITY-ST. CLOUD,73,1,0,1,0,1,1,0,1,0,1,07W
03-04,0743,01,SAUK CENTRE,73,010,SAUK CENTRE EL.,73,458,116,53,10,59,474,117,53,10,75,07W
03-04,0743,01,SAUK CENTRE,73,020,SAUK CENTRE JR.,73,327,64,34,2,41,327,64,34,2,41,07W
03-04,0743,01,SAUK CENTRE,73,030,SAUK CENTRE SEC.,73,353,48,36,3,42,353,48,36,3,42,07W
03-04,0745,01,ALBANY,73,010,ALBANY EL.,73,426,53,50,0,59,443,53,50,0,76,07W
03-04,0745,01,ALBANY,73,030,AVON EL.,73,351,41,22,8,56,370,42,22,8,75,07W
03-04,0745,01,ALBANY,73,050,ALBANY JR.,73,263,34,17,2,22,263,34,17,2,22,07W
03-04,0745,01,ALBANY,73,060,ALBANY SR.,73,522,41,36,0,50,522,41,36,0,50,07W
03-04,0748,01,SARTELL,73,010,SARTELL EL.,73,427,20,15,4,36,451,22,16,4,60,07W
03-04,0748,01,SARTELL,73,020,SARTELL SR.,73,820,34,34,1,82,820,34,34,1,82,07W
03-04,0748,01,SARTELL,73,040,PINE MEADOW EL.,73,634,36,32,2,59,634,36,32,2,59,07W
03-04,0748,01,SARTELL,73,050,SARTELL MID.,73,871,54,38,0,91,871,54,38,0,91,07W
03-04,0750,01,ROCORI,73,010,RICHMOND EL.,73,193,27,23,0,23,193,27,23,0,23,07W
03-04,0750,01,ROCORI,73,020,ROCKVILLE EL.,73,179,19,4,0,14,179,19,4,0,14,07W
03-04,0750,01,ROCORI,73,030,COLD SPRING EL.,73,712,134,53,11,91,725,134,54,11,104,07W
03-04,0750,01,ROCORI,73,050,ROCORI SR.,73,831,60,40,0,69,831,60,40,0,69,07W
03-04,0750,01,ROCORI,73,060,ROCORI MID.,73,427,58,22,1,35,427,58,22,1,35,07W
03-04,0756,01,BLOOMING PRAIRIE,74,010,BLOOMING PRAIRIE EL.,74,386,92,31,16,41,394,92,31,16,49,10
03-04,0756,01,BLOOMING PRAIRIE,74,020,BLOOMING PRAIRIE SEC.,74,378,38,17,0,49,378,38,17,0,49,10
03-04,0761,01,OWATONNA,74,150,OWATONNA SR.,74,1684,211,61,75,182,1684,211,61,75,182,10
03-04,0761,01,OWATONNA,74,151,OWATONNA JR.,74,766,123,60,37,93,766,123,60,37,93,10
03-04,0761,01,OWATONNA,74,153,CROSSROADS OF OWATONNA,74,2,0,0,0,1,2,0,0,0,1,10
03-04,0761,01,OWATONNA,74,154,ACTIONS SCHOOL,74,11,2,1,0,8,11,2,1,0,8,10
03-04,0761,01,OWATONNA,74,610,ALC 9-12 (610),74,68,5,8,3,10,68,5,8,3,10,10
03-04,0761,01,OWATONNA,74,901,LINCOLN EL.,74,641,88,36,52,63,641,88,36,52,63,10
03-04,0761,01,OWATONNA,74,902,MCKINLEY EL.,74,446,118,30,61,55,446,118,30,61,55,10
03-04,0761,01,OWATONNA,74,903,ROOSEVELT COMMUNITY SERVICE CNTR,74,0,0,0,0,0,59,0,0,0,59,10
03-04,0761,01,OWATONNA,74,904,WASHINGTON EL.,74,471,69,29,20,70,471,69,29,20,70,10
03-04,0761,01,OWATONNA,74,905,WILSON EL.,74,462,144,45,72,59,462,144,45,72,59,10
03-04,0761,01,OWATONNA,74,906,WILLOW CREEK INTERMEDIATE EL.,74,363,65,28,29,40,363,65,28,29,40,10
03-04,0763,01,MEDFORD,74,010,MEDFORD EL.,74,377,65,26,17,35,380,65,26,17,38,10
03-04,0763,01,MEDFORD,74,020,MEDFORD SEC.,74,285,41,20,3,27,285,41,20,3,27,10
03-04,0768,01,HANCOCK,75,010,HANCOCK EL.,75,105,19,22,0,15,107,19,22,0,17,04
03-04,0768,01,HANCOCK,75,020,HANCOCK SEC.,75,113,13,14,0,9,113,13,14,0,9,04
03-04,0769,01,MORRIS,75,010,MORRIS AREA SEC.,75,567,70,48,2,93,567,70,48,2,93,04
03-04,0769,01,MORRIS,75,030,MORRIS AREA EL.,75,435,59,41,1,70,448,59,42,1,83,04
03-04,0771,01,CHOKIO-ALBERTA,75,002,CHOKIO-ALBERTA SEC.,75,115,24,6,0,21,115,24,6,0,21,04
03-04,0771,01,CHOKIO-ALBERTA,75,003,CHOKIO-ALBERTA EL.,75,95,21,11,0,17,96,21,11,0,18,04
03-04,0775,01,KERKHOVEN-MURDOCK-SUNBURG,76,030,MURDOCK EL.,76,334,82,61,23,60,342,84,61,23,68,06W
03-04,0775,01,KERKHOVEN-MURDOCK-SUNBURG,76,050,KERKHOVEN SEC.,76,298,47,52,5,45,298,47,52,5,45,06W
03-04,0777,01,BENSON,76,101,BENSON SEC.,76,541,100,38,0,85,541,100,38,0,85,06W
03-04,0777,01,BENSON,76,103,NORTHSIDE EL.,76,507,103,63,0,50,516,106,65,0,59,06W
03-04,0777,01,BENSON,76,107,BENSON ALC,76,22,6,3,0,6,22,6,3,0,6,06W
03-04,0786,01,BERTHA-HEWITT,77,010,BERTHA EL.,77,229,113,31,0,41,236,113,32,0,48,05
03-04,0786,01,BERTHA-HEWITT,77,020,BERTHA SEC.,77,246,109,15,0,47,246,109,15,0,47,05
03-04,0787,01,BROWERVILLE,77,010,BROWERVILLE EL.,77,228,88,20,0,32,232,91,20,0,36,05
03-04,0787,01,BROWERVILLE,77,020,BROWERVILLE SEC.,77,282,97,29,0,27,282,97,29,0,27,05
03-04,0801,01,BROWNS VALLEY,78,010,BROWNS VALLEY EL.,78,92,58,5,1,14,95,61,5,1,17,04
03-04,0801,01,BROWNS VALLEY,78,020,BROWNS VALLEY MID.,78,67,41,6,0,9,67,41,6,0,9,04
03-04,0803,01,WHEATON AREA SCHOOL,78,001,PEARSON EL.,78,183,50,19,2,18,193,54,19,2,28,04
03-04,0803,01,WHEATON AREA SCHOOL,78,002,WHEATON SEC.,78,259,42,27,0,36,259,42,27,0,36,04
03-04,0806,01,ELGIN-MILLVILLE,79,010,ELGIN EL.,79,259,29,18,0,41,273,35,18,0,55,10
03-04,0806,01,ELGIN-MILLVILLE,79,020,ELGIN SEC.,79,273,28,13,0,29,273,28,13,0,29,10
03-04,0810,01,PLAINVIEW,79,010,PLAINVIEW EL.,79,592,114,23,38,77,610,115,23,38,95,10
03-04,0810,01,PLAINVIEW,79,020,PLAINVIEW SEC.,79,565,56,31,10,56,565,56,31,10,56,10
03-04,0811,01,WABASHA-KELLOGG,79,030,WABASHA-KELLOGG EL.,79,285,62,23,0,34,297,64,23,0,46,10
03-04,0811,01,WABASHA-KELLOGG,79,040,WABASHA-KELLOGG SEC.,79,411,41,25,0,43,411,41,25,0,43,10
