SchYear,DistNumb,DistType,DistName,SchNum,SchClassif,SchName,CountyNum,CountyName,EconDevRgn,TotFTE,Male,Female,IndianMale,IndianFemale,AsianMale,AsianFemale,HispanicMale,HispanicFemale,BlackMale,BlackFemale,WhiteMale,WhiteFemale,NewTch,AvgYrsExp,Exp1-5,Exp6-10,Exp11-15,Exp16-20,Exp21-25,Exp26-30,Exp31+,<BA,BA,MA,PhD,EdUnkn,AvgAge,Age <25,Age25-29,Age30-34,Age35-44,Age45-54,Age55+
07-08,0640,01,WABASSO PUBLIC SCHOOL DISTRICT,040,33,VESTA SECONDARY,64,REDWOOD,08,2.40,1.40,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.40,1.00,0.00,11.10,0.60,0.40,0.00,1.40,0.00,0.00,0.00,0.00,2.00,0.40,0.00,0.00,37.00,0.00,0.00,1.00,0.40,1.00,0.00
07-08,0640,01,WABASSO PUBLIC SCHOOL DISTRICT,000,0,Totals:,64,REDWOOD,08,30.80,12.82,17.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.82,17.98,0.00,12.22,2.63,9.51,7.60,6.02,0.00,1.00,4.04,0.00,26.40,4.97,0.00,0.00,39.25,0.63,3.91,6.00,8.82,5.20,6.24
07-08,0656,01,FARIBAULT PUBLIC SCHOOL DISTRICT,000,00,FARIBAULT PUBLIC SCHOOL DISTRICT,66,RICE,10,6.26,0.50,5.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,5.76,0.00,18.14,1.60,1.66,0.80,0.80,0.00,0.50,0.90,0.00,4.29,1.97,0.00,0.00,49.79,0.00,2.00,0.76,0.00,0.00,3.50
07-08,0656,01,FARIBAULT PUBLIC SCHOOL DISTRICT,030,10,JEFFERSON ELEMENTARY,66,RICE,10,36.07,5.17,30.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.17,30.90,1.00,14.47,5.96,11.00,7.01,3.00,0.00,4.26,4.84,0.00,18.67,16.40,0.00,1.00,41.65,2.00,6.00,2.96,11.02,7.25,6.84
07-08,0656,01,FARIBAULT PUBLIC SCHOOL DISTRICT,040,10,LINCOLN ELEMENTARY,66,RICE,10,36.40,5.17,31.23,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,5.17,30.23,0.00,19.36,6.00,9.59,0.17,2.00,3.50,6.14,9.00,0.00,24.77,11.63,0.00,0.00,44.38,1.00,7.00,3.84,4.92,10.21,9.43
07-08,0656,01,FARIBAULT PUBLIC SCHOOL DISTRICT,045,10,ROOSEVELT ELEMENTARY,66,RICE,10,39.01,5.17,33.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.17,33.84,0.75,16.48,7.78,6.03,6.17,2.00,7.74,5.29,4.00,0.00,13.53,24.48,0.00,1.00,44.27,0.75,7.03,5.00,6.20,11.04,8.99
07-08,0656,01,FARIBAULT PUBLIC SCHOOL DISTRICT,055,79,RICE COUNTY DAY TREATMENT CENTER,66,RICE,10,3.00,2.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,1.00,0.00,7.67,1.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,2.00,0.00,0.00,41.33,0.00,0.00,0.00,2.00,1.00,0.00
07-08,0656,01,FARIBAULT PUBLIC SCHOOL DISTRICT,070,20,FARIBAULT MIDDLE,66,RICE,10,46.15,18.17,27.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.17,27.98,0.00,18.22,2.48,5.77,12.70,8.17,6.30,6.33,4.40,0.00,20.14,26.01,0.00,0.00,45.22,0.00,3.48,3.00,13.98,14.56,11.13
07-08,0656,01,FARIBAULT PUBLIC SCHOOL DISTRICT,071,41,FARIBAULT DAY SCHOOL ALC,66,RICE,10,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,3.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,46.00,0.00,0.00,0.00,0.00,1.00,0.00
07-08,0656,01,FARIBAULT PUBLIC SCHOOL DISTRICT,080,32,FARIBAULT SENIOR HIGH,66,RICE,10,61.78,28.24,33.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28.24,33.54,2.60,16.28,10.11,14.03,6.80,7.84,9.00,6.00,8.00,0.00,24.64,32.14,0.00,5.00,41.60,2.60,11.51,5.00,14.34,21.33,7.00
07-08,0656,01,FARIBAULT PUBLIC SCHOOL DISTRICT,081,41,FARIBAULT AREA LEARNING CENTER,66,RICE,10,11.00,8.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,3.00,0.00,19.88,2.00,2.00,1.00,0.00,2.40,1.60,2.00,0.00,6.00,5.00,0.00,0.00,48.94,0.00,0.00,1.00,3.00,2.20,4.80
07-08,0656,01,FARIBAULT PUBLIC SCHOOL DISTRICT,130,50,EARLY CHILDHOOD SPECIAL EDUCATION,66,RICE,10,10.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,2.00,11.27,4.00,1.00,1.00,1.00,2.00,0.00,1.00,0.00,4.00,5.00,0.00,1.00,41.36,1.00,2.00,1.00,1.00,3.00,2.00
07-08,0656,01,FARIBAULT PUBLIC SCHOOL DISTRICT,131,71,EARLY CHILDHOOD FAMILY EDUCATION,66,RICE,10,4.23,0.00,4.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.23,0.00,17.80,0.90,0.00,1.00,0.53,0.00,1.80,0.00,0.00,3.70,0.53,0.00,0.00,47.20,0.90,0.00,0.00,0.00,2.80,0.53
07-08,0656,01,FARIBAULT PUBLIC SCHOOL DISTRICT,000,0,Totals:,66,RICE,10,254.90,72.42,182.48,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,72.42,181.48,6.35,16.55,42.83,53.08,36.65,25.34,30.94,31.92,34.14,0.00,121.74,125.16,0.00,8.00,43.57,8.25,39.02,22.56,56.46,74.39,54.22
07-08,0659,01,NORTHFIELD PUBLIC SCHOOL DISTRICT,000,00,NORTHFIELD PUBLIC SCHOOL DISTRICT,66,RICE,10,0.57,0.00,0.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.57,0.00,10.00,0.00,0.57,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.07,0.00,0.00,36.50,0.00,0.00,0.00,0.57,0.00,0.00
07-08,0659,01,NORTHFIELD PUBLIC SCHOOL DISTRICT,001,32,NORTHFIELD SENIOR HIGH,66,RICE,10,58.33,26.01,32.32,0.00,0.00,0.00,0.40,0.00,0.00,0.00,0.00,26.01,31.92,0.28,15.24,5.07,10.56,17.17,10.46,7.51,4.72,2.84,0.00,22.60,34.88,0.85,0.00,42.13,0.99,5.85,5.77,22.99,14.12,8.61
07-08,0659,01,NORTHFIELD PUBLIC SCHOOL DISTRICT,002,20,NORTHFIELD MIDDLE,66,RICE,10,49.69,23.66,26.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23.66,26.03,0.32,16.14,3.89,12.55,10.98,6.35,7.09,5.00,3.83,0.00,19.44,30.25,0.00,0.00,43.84,0.00,3.47,6.71,12.83,21.22,5.46
07-08,0659,01,NORTHFIELD PUBLIC SCHOOL DISTRICT,003,10,GREENVALE PARK ELEMENTARY,66,RICE,10,36.79,0.40,36.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.40,36.39,0.50,15.67,4.49,5.53,8.99,7.69,4.49,1.80,3.80,0.00,15.81,20.98,0.00,0.00,43.19,1.50,2.27,2.00,15.73,9.02,6.27
07-08,0659,01,NORTHFIELD PUBLIC SCHOOL DISTRICT,004,10,LONGFELLOW ELEMENTARY,66,RICE,10,7.96,0.00,7.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.96,0.00,14.50,0.70,3.47,2.24,1.21,0.00,0.34,0.00,0.00,4.64,3.32,0.00,0.00,42.29,0.00,0.70,2.47,1.21,3.58,0.00
07-08,0659,01,NORTHFIELD PUBLIC SCHOOL DISTRICT,007,10,BRIDGEWATER ELEMENTARY,66,RICE,10,39.89,8.66,31.23,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00,8.16,31.23,0.83,14.46,4.32,9.34,13.00,6.82,1.99,3.02,1.40,0.00,15.99,23.90,0.00,0.00,40.01,1.83,6.48,7.43,11.72,9.01,3.42
07-08,0659,01,NORTHFIELD PUBLIC SCHOOL DISTRICT,008,10,SIBLEY ELEMENTARY,66,RICE,10,26.56,2.54,24.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.54,24.02,0.17,14.04,4.13,4.89,4.09,3.42,3.00,3.83,3.20,0.00,9.60,16.96,0.00,0.00,38.98,2.19,3.84,1.50,8.07,5.76,5.20
07-08,0659,01,NORTHFIELD PUBLIC SCHOOL DISTRICT,085,41,NORTHFIELD AREA LEARNING CENTER,66,RICE,10,5.20,3.12,2.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.12,2.08,1.00,15.32,1.68,0.50,0.00,1.01,1.00,0.00,1.01,0.00,1.68,2.51,0.00,1.01,44.84,1.00,0.00,0.00,1.68,0.50,2.02
07-08,0659,01,NORTHFIELD PUBLIC SCHOOL DISTRICT,000,0,Totals:,66,RICE,10,224.99,64.39,160.60,0.00,0.00,0.00,0.40,0.50,0.00,0.00,0.00,63.89,160.20,3.10,15.36,24.28,47.41,56.47,36.96,25.08,18.71,16.08,0.00,90.26,132.87,0.85,1.01,42.37,7.51,22.61,25.88,74.80,63.21,30.98
07-08,0671,01,HILLS-BEAVER CREEK SCHOOL DISTRICT,010,10,HILLS-BEAVER CREEK ELEMENTARY,67,ROCK,08,11.66,4.33,7.33,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.33,7.33,0.00,13.25,1.00,3.33,3.00,2.00,2.00,0.00,0.33,0.00,8.66,3.00,0.00,0.00,39.75,0.00,1.00,2.50,4.50,1.66,2.00
07-08,0671,01,HILLS-BEAVER CREEK SCHOOL DISTRICT,020,33,HILLS-BEAVER CREEK SECONDARY,67,ROCK,08,12.07,6.11,5.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.11,5.96,0.00,15.91,2.00,1.02,3.94,1.66,0.00,0.00,3.45,0.00,9.41,2.66,0.00,0.00,40.89,0.00,2.00,1.02,3.34,4.91,0.80
07-08,0671,01,HILLS-BEAVER CREEK SCHOOL DISTRICT,000,0,Totals:,67,ROCK,08,23.73,10.44,13.29,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.44,13.29,0.00,15.08,3.00,4.35,6.94,3.66,2.00,0.00,3.78,0.00,18.07,5.66,0.00,0.00,40.53,0.00,3.00,3.52,7.84,6.57,2.80
07-08,0676,01,BADGER PUBLIC SCHOOL DISTRICT,000,00,BADGER PUBLIC SCHOOL DISTRICT,68,ROSEAU,01,0.50,0.10,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.40,0.00,16.40,0.00,0.30,0.00,0.07,0.10,0.03,0.00,0.00,0.50,0.50,0.00,0.00,39.40,0.00,0.10,0.20,0.00,0.20,0.00
07-08,0676,01,BADGER PUBLIC SCHOOL DISTRICT,010,10,BADGER ELEMENTARY,68,ROSEAU,01,9.86,2.00,7.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,7.86,1.00,13.26,2.02,1.00,0.50,3.34,1.00,0.00,2.00,0.00,9.86,0.00,0.00,0.00,39.26,1.00,0.00,1.50,3.36,3.00,1.00
07-08,0676,01,BADGER PUBLIC SCHOOL DISTRICT,020,33,BADGER SECONDARY,68,ROSEAU,01,9.10,2.03,7.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.03,7.07,0.00,10.56,3.02,3.04,0.50,1.33,0.00,1.21,0.00,0.00,8.10,1.20,0.00,0.00,42.62,0.00,1.00,1.51,3.36,2.22,1.01
07-08,0676,01,BADGER PUBLIC SCHOOL DISTRICT,000,0,Totals:,68,ROSEAU,01,19.46,4.13,15.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.13,15.33,1.00,11.84,5.04,4.34,1.00,4.74,1.10,1.24,2.00,0.00,18.46,1.70,0.00,0.00,41.35,1.00,1.10,3.21,6.72,5.42,2.01
07-08,0682,01,ROSEAU PUBLIC SCHOOL DISTRICT,010,10,ROSEAU ELEMENTARY,68,ROSEAU,01,41.17,7.00,34.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,34.17,0.00,21.59,3.52,4.50,9.01,7.00,5.00,5.00,7.14,0.00,28.01,12.16,0.00,1.00,46.01,1.00,3.52,2.00,15.51,11.14,8.00
07-08,0682,01,ROSEAU PUBLIC SCHOOL DISTRICT,020,33,ROSEAU SECONDARY,68,ROSEAU,01,36.36,19.32,17.04,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.32,17.04,0.00,15.98,7.08,9.11,4.08,4.08,4.08,2.04,5.89,0.00,23.33,13.43,0.00,0.00,41.50,1.02,3.63,9.12,9.16,7.34,6.09
07-08,0682,01,ROSEAU PUBLIC SCHOOL DISTRICT,000,0,Totals:,68,ROSEAU,01,77.53,26.32,51.21,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.32,51.21,0.00,17.60,10.60,13.61,13.09,11.08,9.08,7.04,13.03,0.00,51.34,25.59,0.00,1.00,42.81,2.02,7.15,11.12,24.67,18.48,14.09
07-08,0690,01,WARROAD PUBLIC SCHOOL DISTRICT,000,00,WARROAD PUBLIC SCHOOL DISTRICT,68,ROSEAU,01,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,13.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,55.00,0.00,0.00,0.00,0.00,0.00,1.00
07-08,0690,01,WARROAD PUBLIC SCHOOL DISTRICT,010,10,WARROAD ELEMENTARY,68,ROSEAU,01,23.50,2.83,20.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.83,20.67,0.00,21.00,2.00,2.00,2.04,1.50,6.00,7.50,2.46,0.00,18.00,5.50,0.00,0.00,46.90,0.00,0.00,2.00,5.54,12.50,3.46
07-08,0690,01,WARROAD PUBLIC SCHOOL DISTRICT,020,10,ANGLE INLET ELEMENTARY,68,ROSEAU,01,1.15,0.00,1.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.15,0.00,27.00,0.00,0.00,0.00,0.00,0.00,1.15,0.00,0.00,1.15,0.00,0.00,0.00,48.00,0.00,0.00,0.00,0.00,1.15,0.00
07-08,0690,01,WARROAD PUBLIC SCHOOL DISTRICT,030,32,WARROAD SENIOR HIGH,68,ROSEAU,01,25.68,10.73,14.95,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.73,14.95,0.00,18.23,3.00,4.00,4.68,4.08,4.58,3.50,1.84,0.00,17.40,8.28,0.00,0.00,44.48,1.00,1.00,3.00,9.74,7.03,3.91
07-08,0690,01,WARROAD PUBLIC SCHOOL DISTRICT,040,20,WARROAD MIDDLE,68,ROSEAU,01,25.74,9.72,16.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.72,16.02,0.00,16.97,2.00,2.01,5.83,4.36,7.69,2.35,1.50,0.00,19.92,5.82,0.00,0.00,42.46,0.00,3.00,1.00,11.04,7.86,2.84
07-08,0690,01,WARROAD PUBLIC SCHOOL DISTRICT,050,41,BORDER AREA LEARNING CENTER,68,ROSEAU,01,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,17.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,51.00,0.00,0.00,0.00,0.00,1.00,0.00
07-08,0690,01,WARROAD PUBLIC SCHOOL DISTRICT,000,0,Totals:,68,ROSEAU,01,78.07,23.28,54.79,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.28,54.79,0.00,18.35,7.00,8.01,13.55,10.94,18.27,14.50,5.80,0.00,57.47,20.60,0.00,0.00,44.67,1.00,4.00,6.00,26.32,29.54,11.21
07-08,0695,01,CHISHOLM PUBLIC SCHOOL DISTRICT,000,00,CHISHOLM PUBLIC SCHOOL DISTRICT,69,ST. LOUIS,03,0.07,0.00,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.00,22.00,0.00,0.00,0.00,0.00,0.07,0.00,0.00,0.00,0.07,0.07,0.00,0.00,53.00,0.00,0.00,0.00,0.00,0.07,0.00
07-08,0695,01,CHISHOLM PUBLIC SCHOOL DISTRICT,101,10,VAUGHAN ELEMENTARY,69,ST. LOUIS,03,16.92,2.14,14.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.14,14.78,0.55,14.13,1.55,1.36,5.63,2.00,0.14,2.24,4.00,0.00,13.72,3.34,0.00,0.00,41.45,0.55,1.00,1.19,4.24,3.78,6.16
07-08,0695,01,CHISHOLM PUBLIC SCHOOL DISTRICT,301,10,CHISHOLM ELEMENTARY,69,ST. LOUIS,03,9.32,0.60,8.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.60,8.72,0.68,12.73,1.08,1.17,1.79,0.00,1.07,3.21,1.00,0.00,7.76,1.63,0.00,0.00,38.78,0.68,0.40,1.03,0.53,5.68,1.00
07-08,0695,01,CHISHOLM PUBLIC SCHOOL DISTRICT,302,33,CHISHOLM SECONDARY,69,ST. LOUIS,03,20.51,9.99,10.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.99,10.52,0.00,16.41,2.85,3.45,4.20,5.00,1.41,1.60,2.00,0.00,16.13,4.62,0.00,0.00,44.34,0.00,1.40,3.90,4.27,4.34,6.60
07-08,0695,01,CHISHOLM PUBLIC SCHOOL DISTRICT,000,0,Totals:,69,ST. LOUIS,03,46.82,12.73,34.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.73,34.09,1.23,15.08,5.48,5.98,11.62,7.00,2.69,7.05,7.00,0.00,37.68,9.66,0.00,0.00,42.49,1.23,2.80,6.12,9.04,13.87,13.76
07-08,0696,01,ELY PUBLIC SCHOOL DISTRICT,000,00,ELY PUBLIC SCHOOL DISTRICT,69,ST. LOUIS,03,0.08,0.00,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.00,15.50,0.00,0.04,0.00,0.00,0.04,0.00,0.00,0.00,0.08,0.08,0.00,0.00,50.00,0.00,0.00,0.00,0.00,0.08,0.00
07-08,0696,01,ELY PUBLIC SCHOOL DISTRICT,002,10,WASHINGTON ELEMENTARY,69,ST. LOUIS,03,18.04,1.87,16.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.87,16.17,0.00,17.04,3.17,2.70,2.40,2.20,4.00,1.50,2.07,0.00,12.10,6.01,0.00,0.00,45.96,1.00,2.34,2.00,2.53,4.87,5.30
07-08,0696,01,ELY PUBLIC SCHOOL DISTRICT,003,33,MEMORIAL SECONDARY,69,ST. LOUIS,03,16.77,10.58,6.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.08,10.58,6.11,0.00,18.14,0.94,3.00,1.20,6.44,1.20,1.89,2.10,0.00,11.75,5.18,0.00,0.00,45.07,0.60,3.34,0.00,4.82,4.57,3.44
07-08,0696,01,ELY PUBLIC SCHOOL DISTRICT,000,0,Totals:,69,ST. LOUIS,03,34.89,12.45,22.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.08,12.45,22.36,0.00,17.82,4.11,5.74,3.60,8.64,5.24,3.39,4.17,0.00,23.93,11.27,0.00,0.00,45.38,1.60,5.68,2.00,7.35,9.52,8.74
07-08,0698,01,FLOODWOOD PUBLIC SCHOOL DISTRICT,000,00,FLOODWOOD PUBLIC SCHOOL DISTRICT,69,ST. LOUIS,03,0.05,0.00,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.00,21.00,0.00,0.00,0.00,0.03,0.02,0.00,0.00,0.00,0.05,0.05,0.00,0.00,55.50,0.00,0.00,0.00,0.00,0.02,0.03
07-08,0698,01,FLOODWOOD PUBLIC SCHOOL DISTRICT,010,10,FLOODWOOD ELEMENTARY,69,ST. LOUIS,03,13.42,3.16,10.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.16,10.26,0.63,14.53,0.63,1.20,5.33,2.43,1.83,1.00,1.00,0.00,9.92,3.50,0.00,0.00,43.03,0.63,0.00,2.20,3.34,5.25,2.00
07-08,0698,01,FLOODWOOD PUBLIC SCHOOL DISTRICT,020,33,FLOODWOOD SECONDARY,69,ST. LOUIS,03,15.77,5.87,9.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.87,9.90,0.40,10.93,5.40,5.83,1.67,1.67,0.20,0.00,1.00,0.00,14.77,1.00,0.00,0.00,38.74,0.40,5.00,1.80,3.70,2.87,2.00
07-08,0698,01,FLOODWOOD PUBLIC SCHOOL DISTRICT,030,42,FLOODWOOD ALT. LEARNING PROGRAM,69,ST. LOUIS,03,1.81,0.00,1.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.81,0.80,13.00,0.80,0.00,0.00,0.00,0.00,1.01,0.00,0.00,1.81,0.00,0.00,0.00,38.38,0.00,0.80,0.00,0.00,1.01,0.00
07-08,0698,01,FLOODWOOD PUBLIC SCHOOL DISTRICT,000,0,Totals:,69,ST. LOUIS,03,31.05,9.03,22.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.03,22.02,1.83,12.13,6.83,7.03,7.00,4.13,2.05,2.01,2.00,0.00,26.55,4.55,0.00,0.00,39.96,1.03,5.80,4.00,7.04,9.15,4.03
07-08,0700,01,HERMANTOWN PUBLIC SCHOOL DISTRICT,010,10,HERMANTOWN ELEMENTARY,69,ST. LOUIS,03,27.06,3.65,23.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.65,23.41,0.00,14.96,1.50,5.83,7.70,6.80,1.00,0.23,4.00,0.00,9.40,18.06,0.00,0.00,43.33,0.00,0.53,2.80,13.92,8.58,1.23
07-08,0700,01,HERMANTOWN PUBLIC SCHOOL DISTRICT,015,20,HERMANTOWN MIDDLE,69,ST. LOUIS,03,39.47,11.37,28.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.37,28.10,1.92,15.25,4.93,9.60,4.50,7.13,3.88,4.10,5.33,0.00,12.76,26.75,0.00,0.00,41.91,0.92,2.93,4.00,11.08,16.27,4.27
07-08,0700,01,HERMANTOWN PUBLIC SCHOOL DISTRICT,020,32,HERMANTOWN SENIOR HIGH,69,ST. LOUIS,03,32.27,19.31,12.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.31,12.96,1.80,17.44,4.20,4.56,4.80,7.52,3.00,2.68,5.51,0.00,7.68,24.67,0.00,0.00,43.00,0.80,3.36,4.40,9.24,9.28,5.19
07-08,0700,01,HERMANTOWN PUBLIC SCHOOL DISTRICT,025,50,HERMANTOWN EARLY CHILDHOOD,69,ST. LOUIS,03,3.74,0.00,3.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.74,1.04,6.50,3.04,0.33,0.00,0.00,0.37,0.00,0.00,0.00,3.74,0.00,0.00,0.00,32.50,1.00,2.04,0.00,0.37,0.33,0.00
07-08,0700,01,HERMANTOWN PUBLIC SCHOOL DISTRICT,000,0,Totals:,69,ST. LOUIS,03,102.54,34.33,68.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34.33,68.21,4.76,15.69,13.67,20.32,17.00,21.45,8.25,7.01,14.84,0.00,33.58,69.48,0.00,0.00,42.31,2.72,8.86,11.20,34.61,34.46,10.69
07-08,0701,01,HIBBING PUBLIC SCHOOL DISTRICT,000,00,HIBBING PUBLIC SCHOOL DISTRICT,69,ST. LOUIS,03,4.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,20.75,0.00,0.00,2.00,0.00,0.00,2.00,0.00,0.00,2.00,2.00,0.00,0.00,53.00,0.00,0.00,0.00,0.00,1.00,3.00
07-08,0701,01,HIBBING PUBLIC SCHOOL DISTRICT,140,10,GREENHAVEN ELEMENTARY,69,ST. LOUIS,03,14.49,3.00,11.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.49,0.00,17.65,0.20,1.22,3.00,2.03,4.50,1.51,2.03,0.00,13.49,1.03,0.00,0.00,43.73,0.00,1.02,0.20,5.00,5.04,3.23
07-08,0701,01,HIBBING PUBLIC SCHOOL DISTRICT,160,10,WASHINGTON ELEMENTARY,69,ST. LOUIS,03,14.80,0.20,14.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.20,14.60,0.40,16.89,0.91,0.20,5.02,0.07,3.50,2.00,3.10,0.00,13.80,1.10,0.00,0.00,43.89,0.00,0.51,0.20,2.42,7.57,4.10
07-08,0701,01,HIBBING PUBLIC SCHOOL DISTRICT,310,10,LINCOLN ELEMENTARY,69,ST. LOUIS,03,35.32,9.50,25.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.50,25.82,0.00,17.48,1.51,3.23,9.99,9.65,4.00,4.84,2.10,0.00,26.50,8.92,0.00,0.00,45.20,0.00,0.51,3.36,11.12,13.23,7.10
07-08,0701,01,HIBBING PUBLIC SCHOOL DISTRICT,350,33,HIBBING HIGH,69,ST. LOUIS,03,63.69,32.51,31.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,32.51,31.18,0.00,16.51,4.80,10.20,19.88,11.34,9.77,4.70,3.00,0.00,45.41,18.28,0.00,0.00,44.05,0.00,5.80,4.40,24.14,21.47,7.88
07-08,0701,01,HIBBING PUBLIC SCHOOL DISTRICT,360,41,MESABI AREA LEARNING CENTER,69,ST. LOUIS,03,0.60,0.40,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.40,0.20,0.00,22.67,0.20,0.00,0.00,0.00,0.00,0.20,0.20,0.00,0.40,0.20,0.00,0.00,50.33,0.00,0.00,0.00,0.20,0.00,0.40
07-08,0701,01,HIBBING PUBLIC SCHOOL DISTRICT,000,0,Totals:,69,ST. LOUIS,03,132.90,45.61,87.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,45.61,87.29,0.40,17.02,7.62,14.85,39.89,23.09,21.77,15.25,10.43,0.00,101.60,31.53,0.00,0.00,44.47,0.00,7.84,8.16,42.88,48.31,25.71
07-08,0704,01,PROCTOR PUBLIC SCHOOL DISTRICT,000,00,PROCTOR PUBLIC SCHOOL DISTRICT,69,ST. LOUIS,03,3.53,0.30,3.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.30,3.23,0.66,9.00,1.26,0.90,0.60,0.00,0.60,0.00,0.17,0.30,3.06,0.70,0.00,0.00,42.00,0.00,0.63,0.10,1.46,0.74,0.60
07-08,0704,01,PROCTOR PUBLIC SCHOOL DISTRICT,001,32,PROCTOR SENIOR HIGH,69,ST. LOUIS,03,30.02,18.98,11.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.98,11.04,2.25,18.30,4.37,5.70,4.80,4.56,1.34,2.65,6.60,0.00,11.68,18.62,0.00,0.00,45.47,1.85,1.85,3.10,8.29,6.36,8.57
